A17EHWQND2HPWE	cf_fullscale_appendicitis_1	3OREP8RUT2OBOYIZZB1MAI91HG1GBM	24888856	Yes	1388	Yes	No	"patients undergoing appendectomy in 2010-2012 were included."	\N	"appendicitis?","simple","appendicitis","(SA) patients,","complex appendicitis (CA) patients.","SA patients,","SA patients,"	"investigate the association between time from diagnosis","operation","operation","operation"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	199556	2015-10-02 01:34:56
A17EHWQND2HPWE	cf_fullscale_appendicitis_1	3S1WOPCJFG6JM3KKH8OF8372C5VJET	24303597	No	\N	\N	No	"The aim of this report is to describe the method of development and content of AmSECT's new professional standards and guidelines."	\N	\N	"standards, guidelines,"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	134631	2015-10-02 02:08:37
A17EHWQND2HPWE	cf_fullscale_appendicitis_1	3T2EL38U0MX9EQFE73YGTT4V66YQX0	24480106	Yes	40	No	Yes	"patients,"	\N	"Evaluate the sensitivity and specificity of pelvic ultrasound"	"The diagnostic performance of CT"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	149830	2015-10-02 01:37:36
A17EHWQND2HPWE	cf_fullscale_appendicitis_1	3UL5XDRDNCWU63V8F3YLFJSBJ1385Y	24010098	Yes	1	No	No	\N	\N	"Acute Pancreatitis","acute pancreatitis","acute pancreatitis.","acute pancreatitis,"	"We report here a case of drug-induced"	\N	\N	\N	\N	\N	\N	\N	\N	1	0	0	0	\N	\N	0	0	134097	2015-10-02 02:16:05
A17EHWQND2HPWE	cf_fullscale_appendicitis_1	3YLPJ8OXX8Q2PLSG96R3QQ3QAEH4XX	24475484	No	\N	\N	Yes	"retrospective review of data"	\N	\N	"received abdomino-pelvic multidetector computed tomography."	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	263796	2015-10-02 01:29:48
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	30Z7M1Q8UYXRC97PAZP2NU8XBF4A86	24134071	Yes	887	Yes	Yes	"patients","PATIENTS","patients","patients","patients","patients.","women.","patients","patients","women."	\N	"appendicitis.","appendicitis","(AA)","AA.","AA,","laparoscopic appendectomy","appendicitis","AA","AA","appendicitis."	"preoperative imaging:","CT scans","ultrasound","diagnostic laparoscopy"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	352176	2015-10-02 14:13:13
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	31D0ZWOD0AC9UK2MFVCNUF2FSHTA0K	24560849	Yes	36	Yes	Yes	"PATIENTS","patients","patients,","patients","patients","patients","patients,","patients","patients","patients.","patients","patients."	\N	"abdominal tuberculosis","abdominal tuberculosis","abdominal pain","Abdominal tuberculosis"	"Diagnosing","diagnosing","diagnose","Radiology"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	185773	2015-10-03 14:48:55
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	32K26U12DN1NLS6E22RE590B7G2DVG	23701792	Yes	1	No	Yes	"male","patient"	\N	"intestinal resection","intestinal resection","jejunum","ileum,","colon.","jejunum"	"(NIR-ICG AG)","(NIR-ICG AG)","NIR-ICG AG.","NIR-ICG AG","NIR-ICG AG","information","assessment","assessment"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	229757	2015-10-02 19:15:48
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	34YWR3PJ28NLQXAFQ541ENDDT220XE	24682520	Yes	364	Yes	Yes	"patients","patients","patients,"	\N	"confirmed appendicitis"	"Diagnostic","MRI","diagnosing","MRI","diagnosing","diagnostic","MRI","MRI","Imaging","MRI","diagnosing","MRI","MRI","imaging"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	197016	2015-10-03 13:51:01
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	356TQKY9XFA9T79R3WDID367A7Y87D	24689652	Yes	1	Yes	Yes	"31-year-old","patient's"	\N	"acute abdominal pain"	"ultrasonography,","exploratory laparotomy.","preoperative diagnosis","exploratory laparotomy","diagnostic"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	278322	2015-10-03 14:45:12
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	362E9TQF2H3LB6W55LT3W5DEC6MIGY	23903929	Yes	234	Yes	Yes	"malpractice","malpractice","malpractice","malpractice,","patient","malpractice","malpractice","patient.","patient"	\N	"appendectomies:","appendicitis","appendicitis","appendectomies,","appendicitis"	"diagnosis","evaluation"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	Unclear whether about diagnosis or treatment. It could be both.	\N	0	0	208403	2015-10-03 14:11:53
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	36FQTHX3Z34AUM6B4WU2ROKSDBX3B2	24097806	No	\N	\N	Yes	"cell","ticks,","ticks.","inoculated","cell","ticks","Inoculated","inoculated","cell","cell","cell"	\N	\N	"data","study","assess"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	196156	2015-10-02 20:01:56
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3AFT28WXLFF93JD3T46B1EMG3SDIOL	24392522	Yes	71	Yes	Yes	"patients","Patients","patients,","male","female.","patients","patients","patients,","patients","patients","patients","Patients","patients"	\N	"acute appendicitis:","acute appendicitis.","acute appendicitis","acute appendicitis","appendicectomy.","acute appendicitis","acute appendicitis","acute appendicitis,","acute appendicitis."	"predictive factor","predictive factor","signs","symptoms","signs","signs","symptoms","indicated","assessment"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	258060	2015-10-03 12:22:12
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3BCRDCM0OD7AK8XNTB5TXUF2AW96KW	24851231	Yes	10	Yes	No	"humans."	\N	"endoscopic appendectomy","appendicitis","endoscopic appendectomy"	\N	\N	\N	\N	\N	\N	\N	\N	there was no mention of testing/diagnosis methods 	0	0	0	1	no	\N	0	0	259648	2015-10-03 17:13:10
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3CO05SML7VI1T1O3H6Y9P5RPSLGR08	24393996	Yes	1	No	No	"75-year-old woman"	\N	"anal pain"	"chemotherapy","chemotherapy.","chemotherapy","chemotherapy,"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	187753	2015-10-03 16:55:02
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3DWNFENNE381U1NRS2C2ZHVBZG34JA	24336623	Yes	54	Yes	Yes	"patients","patient"	\N	"appendicitis:","appendicitis","surgery.","surgery.","appendicitis"	"diagnostic imaging","ultrasound","radiologic methods","(ultrasound","ultrasound","ultrasound"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	It was unclear if the 54 exams were each separate patients	\N	0	0	257204	2015-10-03 13:42:09
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3IH9TRB0FBCO7R62N280PI98AH41II	25057574	No	\N	\N	No	\N	\N	\N	\N	\N	\N	\N	\N	It was not a study	\N	\N	Workshop Summary about Health Policy Programs	1	0	0	1	no	\N	0	0	348065	2015-10-03 15:53:51
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3JMNNNO3B1HDX783VNCTVSSLHYFW20	23997789	Yes	1	Yes	Yes	"14-year-old girl,"	\N	"'acute abdomen'"	"diagnostic and treatment"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	129399	2015-10-03 15:45:08
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3KTZHH2ONISSEAGE72F7WL3X5WT8MO	24263678	Yes	581	Yes	Yes	"patients","patients","patient","patients","patients","adult","patients,","patients","Patients","patients","patients"	\N	"appendicitis","appendicitis","appendicitis","appendicitis.","appendicitis.","appendicitis","appendicitis.","appendicitis,"	"antibiotic therapy","treatment","treatment.","treatment","treatment","antibiotic therapy."	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	220218	2015-10-03 15:33:38
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3L55D8AUFAAUKUV57HJNS2MN4XSCYO	23937141	Yes	15	No	No	"patients:","PATIENTS","patients","patients","patients","patients","patients"	\N	"vesicostomy"	"Laparoscopic","robot-assisted","laparoscopic","robot-assisted","laparoscopic","robot-assisted","surgeries","laparoscopic","robot-assisted"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	263885	2015-10-03 12:27:28
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3MWOYZD5WV11HKOUQKJ36MIXPR7ON7	24960736	Yes	1	No	No	"47-year old female"	\N	"Splenic rupture","splenic rupture","splenic rupture","upper abdominal pain"	"laparotomy","splenectomy."	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	129758	2015-10-02 20:04:12
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3N7PQ0KLI5281PIVENWSSWQDG8AE3D	24251172	Yes	1	Yes	Yes	"44-year-old female"	\N	"acute abdominal pain","acute abdominal pain"	"computed tomography scan","Etiological work-up","diagnosed","diagnosis"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	132212	2015-10-03 15:29:50
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3NFWQRSHVER11FUF4DNIT80MWEUGF5	24507769	Yes	47	No	No	"femalesâ€‰>â€‰males"	\N	"fellowship training"	\N	\N	\N	\N	\N	\N	\N	\N	It was about fellowship training	0	0	0	1	no	\N	0	0	227330	2015-10-03 15:57:56
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3OEWW2KGQJOSV8XH1Q50AH63BN4DOD	24071037	Yes	300	No	No	"amputees.","amputees","patients","amputees","amputees.","amputees","amputees","patients","patients","patients","patients","amputees","amputees","patients."	\N	"spine fractures","amputations","spine fractures","spine fractures","spine fractures","amputations","spine fractures,","spine fractures.","amputations","spine fractures","spine fractures"	"Incidence","morbidity","incidence","determine","incidence","morbidity","determine","incidence"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	230749	2015-10-02 19:11:52
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3PGQRAZX02XARBK1439N77Q5Q0ESYY	23545229	No	\N	\N	Yes	"mature male rats"	\N	\N	"(WBV)","vibration frequencies","WBV","WBV"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	144023	2015-10-03 15:47:41
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3SBX2M1TKD0IGOR4NSWBWI7XDBU4Q0	24353684	Yes	84	Yes	Yes	"children.","children.","children","patients","patients","females","males","patients.","patients.","patients,","patients","patients"	\N	"right lower quadrant","right lower quadrant","right lower quadrant"	"laparoscopy","laparoscopy","diagnosis","diagnosis","laparoscopy","Laparoscopy","diagnosis","diagnosis"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	313822	2015-10-02 12:40:34
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3TFJJUELSH24J92YEWCSJYLIPIYC28	24479989	Yes	400	No	No	"patients","patients","patients.","patients","patients","patients","patients","patients"	\N	"liver disease."	"emergency surgery","emergency surgery."	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	160034	2015-10-03 14:20:57
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3UEDKCTP9V3TO8BSCLAL38FY57TK79	24891480	Yes	1	No	No	"73-year-old","man"	\N	"acute kidney failure,","liver"	"haemofiltration","administration of antibiotics"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no	\N	0	0	370411	2015-10-03 11:43:06
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3WGZLY9VCHZPAGA1U9G4DVG3WI1D8B	24356725	Yes	1	No	No	"patient","70-year-old man","patient"	\N	"superior mesenteric artery","liver","liver","superior mesenteric artery","liver"	"endovascular treatment.","Endovascular treatment"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	161364	2015-10-02 19:58:34
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3WUVMVA7OBG6W58CJPPF0E51AOBZA0	24816382	Yes	7216	Yes	No	"patients","patients."	\N	"acute appendicitis].","acute appendicitis","acute appendicitis.","appendectomy,","acute appendicitis"	"treatment","treatment","treatment"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	185499	2015-10-03 14:52:53
A19WXS1CLVLEEX	cf_fullscale_appendicitis_1	3WYZV0QBFJQMAKDPOL1QY49WK6ZBXB	25063012	Yes	NoInfo	Yes	No	"surgery,","colectomies,","hip","knee","knee","surgery"	\N	"appendicectomies,"	"Infections","Laparoscopic technique","infections"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	Unclear how many patients were involved.	\N	0	0	561698	2015-10-03 14:01:06
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	307L9TDWJY5CVVV87MZBIJKMU0BN3B	23956023	No	\N	\N	No	"cell lines","cell lines"	\N	\N	"treated","(NAC).","treated","treated","drug treatment","administration","NAC.","chemo-enhancement agent"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	134008	2015-09-30 20:27:06
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	30QQTY5GMKX7R4G46ZEN9VOW7YPU7E	24483023	Yes	1	Yes	Yes	"woman"	\N	"upper abdominal pain.","upper abdominal"	"serological test"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	154535	2015-09-30 16:09:20
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	31GN6YMHLP5626P1P2RZMA5PFSDWS2	24433115	No	\N	\N	No	"databases.","precrash scenarios","databases","databases","[NASS-GES],","[NASS-CDS],","[FARS],","[NMVCCS])","precrash scenarios"	\N	\N	"police-reported crashes,","Crash scenarios","crash scenarios","crash scenarios"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	178325	2015-09-30 20:24:37
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	31JUPBOORNH88SYT7QESW8O85R28LL	25004681	No	\N	\N	CantTell	\N	\N	\N	\N	\N	\N	\N	\N	The abstract provided no indication that this study was conducted on humans. 	\N	\N	\N	0	0	0	0	\N	\N	0	0	170014	2015-09-30 16:20:49
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	32K26U12DN1NLS6E22RE590B7G1DVF	24843619	Yes	1	Yes	No	"patient","patient","patient","patient"	\N	"little abdominal pain,"	"cholecystitis","cholecystitis","cholecystitis","cholecystitis.","cholecystectomy.","cholecystitis","consideration"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	270494	2015-09-30 17:12:20
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	32TZXEA1OLXUZK7N2D6WVHZP5Z2415	24249207	Yes	1	No	No	"boy"	\N	"hydronephrosis","hydronephrosis","Escherichia Coli urinary tract infection.","hydronephrosis","hydronephrosis","hydronephrosis,"	"surgery","interventional radiology placement","ventriculoatrial shunt."	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	198623	2015-10-01 18:45:39
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	33J5JKFMK6BXYS80NERSMDFRZBY3QE	24001433	Yes	1	Yes	Yes	"female"	\N	"self-limited abdominal pain.","appendicolith"	"Laparoendoscopic single-site","Laparoendoscopic single-site surgery","(LESS)","LESS","LESS"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	170723	2015-09-30 16:25:01
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	37VHPF5VYCGF5O4NUDLTTPYLBIPC8A	23908965	Yes	52	Yes	Yes	"patients","children","patients","patients","patients"	\N	"retrocecal acute appendicitis?","retrocecal acute appendicitis."	"single port incisionless-intracorporeal conventional equipment-endoscopic surgery","single port incisionless-intracorporeal conventional equipment-endoscopic surgery (SPICES),","SPICES,","SPICES.","SPICES","SPICES,","SPICES"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	108527	2015-09-30 17:33:34
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	382GHPVPHS4Q9NL2PHKFJAEM3JG34W	24919856	No	\N	\N	No	"recommendations:","clinical guideline","recommendations","recommendations","recommendations,","recommendations","recommendations),","recommendations","recommendations).","recommendations)","recommendations).","recommendations","recommendations,","recommendations,","recommendations","recommendations","recommendations","recommendations;","recommendations.","recommendations","recommendations","recommendations","recommendations","recommendations"	\N	\N	"reporting","predictive factors","guideline","standardise","reporting","guideline","predictive factors."	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	105866	2015-10-02 17:47:56
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3BFNCI9LYK3NSA3LRFIMMMYWUL673K	24001159	No	\N	\N	No	"review","review","performed","review","relevant studies","studies","studies"	\N	\N	"incidence","incidence","investigated","incidence","incidence","incidence","incidence","incidence","IAA incidence"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	245362	2015-09-30 17:37:48
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3G5RUKN2ECGYAXKOOV0L9WN8USLN9S	24953115	Yes	1	No	No	"patient","patient"	\N	"pheochromocytoma","pheochromocytoma","precordial pain","chest pain","pheochromocytoma","tumor.","pheochromocytoma"	"surgery","removal","discharged"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	173603	2015-10-01 02:18:26
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3GKAWYFRAP6AG89IGQIFZHBTLS0PD6	24641374	Yes	19	No	No	"patients","patients","patients","patients","patients","patients"	\N	"liver metastases:","liver metastases.","liver metastases","liver metastases."	"Whole-liver radiotherapy","chemotherapy","whole-liver radiotherapy","chemotherapy","chemotherapy.","whole-liver radiotherapy","chemotherapy"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	122815	2015-10-02 17:51:13
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3H5TOKO3D9WP668K8JIDQDQ6DAI463	24240075	Yes	1	Yes	Yes	"man,"	\N	"suspected appendicitis.","sudden onset abdominal pain","inflamed appendix","suspected appendicitis","inflamed appendix."	"abdominal radiograph","diagnosis","CASE:","case","abdominal radiograph","CT","case","diagnosis","abdominal radiograph","abdominal films.","assessment","abdominal films"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	186728	2015-09-30 17:27:01
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3HXK2V1N4KSH0LI3GI8B9P6XNAOG2K	23948426	Yes	33	No	No	"participants","Participants"	\N	"trunk movement,","back pain:","trunk movement,","back pain","trunk exercises","back pain.","back pain"	"exercise","intervention","exercise","exercise","intervention","exercise","intervention","exercise","intervention"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	192096	2015-10-01 18:42:06
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3IQ9O0AYW6CPGBIBPLSAVOS320TIT6	24368360	Yes	345	Yes	Yes	"Patients","Patients","patients","patients","patients","patients","patients),","patients),","patients).","patients","patients"	\N	"appendectomy","appendicitis.","appendectomy","appendicitis","appendectomy","appendectomy","appendectomy","appendicitis","appendectomy","appendicitis","appendectomy","appendicitis."	"laparoscopic","laparoscopic","laparoscopic","laparoscopic","laparoscopic","laparoscopic","laparoscopic"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	112628	2015-09-30 17:07:41
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3IZVJEBJ6AX593W9TC83K93FE5KZ69	24002764	No	\N	\N	Yes	"meta-analysis","meta-analysis","literature search"	\N	\N	"Single-incision","laparoscopic","appendectomy:","Single-incision","laparoscopic","appendectomy","(SILA)","SILA","laparoscopic","appendectomy","SILA","SILA","SILA","SILA","SILA"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	131668	2015-09-30 19:16:03
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3KL228NDMVZCH1MT5OEF9LSR4AAGK6	24893813	No	\N	\N	Yes	"research","clinical practice"	\N	\N	"[Plain abdominal x-rays","accuracy","plain abdominal x-rays","CT","ultrasonography"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	184604	2015-09-30 19:19:14
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3N2YPY1GI6BSDYKEYX2YBRIW7S3VER	23891316	No	\N	\N	Yes	"review"	\N	\N	"multidetector computed tomography, magnetic resonance imaging, angiography,","PET-CT).","radiological findings"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	253020	2015-10-02 17:55:37
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3PR3LXCWSFC3MRYSQ1NU7YE6W6V9XY	24171517	No	\N	\N	No	"Cost-effectiveness","cost-effectiveness","cost-effectiveness","cost-effectiveness.","cost-effectiveness","cost-saving","cost-saving","cost-saving"	\N	\N	"early antiretroviral therapy","early ART","early ART","early ART","early ART","early ART","Early ART","early ART","early ART","early ART"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	136492	2015-10-01 18:31:53
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3RQVKZ7ZRKWY7S72NF4H3CT4O76729	24485267	No	\N	\N	Yes	\N	\N	\N	"Laparoscopic appendectomy:","laparoscopic appendectomy?","laparoscopic appendectomy.","laparoscopic appendectomy","laparoscopic appendectomy","laparoscopic appendectomy"	\N	\N	\N	\N	\N	\N	\N	\N	1	0	0	0	\N	\N	0	0	67837	2015-09-30 16:22:04
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3SR6AEG6W56L126LT9XO3TJ3HPXHY2	24426450	Yes	200	No	Yes	"patients","patients","patients"	\N	"cholecystitis:","cholecystitis","cholecystitis","cholecystitis","cholecystitis."	"Laparoscopic cholecystectomy","laparoscopic cholecystectomy.","laparoscopic cholecystectomy","laparoscopic cholecystectomy","Laparoscopic cholecystectomy"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	147031	2015-10-01 02:46:37
A1A1A9UHNQCI9Y	cf_fullscale_appendicitis_1	3SZYX62S5GDQ6PQP5Y6F1JWG8HX75A	23959408	Yes	1	Yes	No	"patient","patient"	\N	"appendicitis","inflamed appendix"	"Surgical excision","surgical excision"	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	154233	2015-10-01 19:59:01
