A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	30OITAWPBQG601YDLX584CQC8MG9HL	23978533	No	\N	\N	\N	"idiopathic thrombocytopenic purpura","Report of a case.","Idiopathic thrombocytopenic purpura","autoimmune disease","we report the case of a 66-year-old woman"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No. 	\N	0	0	64240	2015-10-07 16:14:29
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	30Y6N4AHYP9VSLPXTIM44CB8MGTDR3	24128647	No	\N	\N	\N	"significant misdiagnoses.","OBJECTIVE: To determine the proportion of children diagnosed with constipation assigned a significant alternative diagnosis within 7 days","(misdiagnosis),","misdiagnosis,","Misdiagnosis"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	35046	2015-10-07 20:19:07
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	3126F2F5F8GF8ENICLTZ5ZTELA7EP6	24217099	No	\N	\N	\N	"Acute scrotal pain.","Acute scrotal pain,","OBJECTIVE: To evaluate the literature","acute scrotal pain","acute scrotal pain,","testicular torsion,","testicular torsion"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	33690	2015-10-07 18:56:28
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	31GECDVA9JZ3LTCYR7BSNBAK97S666	24426508	No	\N	\N	\N	"Laparoscopic appendicectomy in a patient","We present the case of a 22-year-old man","laparoscopic appendicectomy"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	18394	2015-10-07 20:35:57
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	31JUPBOORNH88SYT7QESW8O85X88L3	23004682	No	\N	\N	\N	"dental and somatic pain","dental patients.","dental pain,","Pain","dental pain","pain","dental and somatic pain","dental:","pain","Pain","dental pain","pain","pain","dental","pain perception","pain scores","pain,","dental and","pain.","pain","pain"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	83038	2015-10-07 02:17:37
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	32CAVSKPCE2TGI12HJXE8LXJ4ITU1X	24743478	No	\N	\N	\N	"aortic dissection","thoracic endo-vascular aortic repair","A 77-year-old woman","aortic dissection.","aortic dissection","thoracic endo-vascular aortic repair"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	37720	2015-10-07 07:58:54
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	32CAVSKPCE2TGI12HJXE8LXJ4IU1U5	24795827	No	\N	\N	\N	"splenic rupture in melanoma.","malignant melanoma","This study reports a previously healthy, 30-year-old man","splenic rupture","malignant melanoma.","malignant melanoma"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	66545	2015-10-07 02:03:00
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	32CAVSKPCE2TGI12HJXE8LXJ4IV1U6	24106533	No	\N	\N	\N	"Pylephlebitis in a previously healthy emergency department patient with appendicitis.","We describe a case of pylephlebitis in a patient"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	42171	2015-10-07 19:04:02
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	32K26U12DN1NLS6E22RE590B7M6VDE	24512887	Yes	\N	\N	\N	"Ultrasound evaluation of appendicitis:","using ultrasound to diagnose appendicitis,","most transparent and accurate way of reporting and analyzing ultrasound results for the diagnosis of appendicitis.","right lower quadrant ultrasonography","Sixty-five patients were included.","diagnostic yield","diagnostic yield","diagnostic ultrasound studies."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	248211	2015-10-07 16:46:10
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	32TZXEA1OLXUZK7N2D6WVHZP55741M	23923353	No	\N	\N	\N	"biliary pancreatitis:","biliary pancreatitis","biliary pancreatitis,","acute biliary pancreatitis.","similar characteristics to a pancreatic episode","undiagnosed pancreatic attacks."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	99081	2015-10-07 16:16:11
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	32XN26MTXZWQQ3TQCM1D3TIQMZW0L8	24397858	No	\N	\N	\N	"renal failure in a young Pakistani man","We describe a 24-year-old Pakistani man","renal failure"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	55822	2015-10-07 01:59:14
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	335HHSX8CDII3RBUXDAAQ892Z7WHDB	24604981	No	\N	\N	\N	"Technique of 'suture less' appendicectomy by laparoscopy in children:","'pick and fix' stitch","three cases.","'pick and fix' stitch","This study demonstrates the combined virtue of single external port, use of harmonic scalpel, and 'pick and fix' suture"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	74834	2015-10-07 19:00:37
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	335VBRURDJDUGR7BVWX2J9TZG6O9E5	24482719	No	\N	\N	\N	"aneurysmal bone cyst of cervical vertebra in an 11-year-old boy: case report.","case report","aneurysmal bone cyst of cervical vertebra","in a child,","aneurysmal bone cyst","in a child","aneurysmal bone cyst of cervical vertebra","in a child,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	315231	2015-10-07 02:22:55
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	335VBRURDJDUGR7BVWX2J9TZG6OE9A	24081017	No	\N	\N	\N	"Malone antegrade continence enema","patients with spina bifida.","clinical outcomes","Malone antegrade continence enema","patients with spina bifida.","patients with spina bifida","Clinical outcomes","patients with spina bifida,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	374407	2015-10-07 02:35:19
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	335VBRURDJDUGR7BVWX2J9TZG6P9E6	24650475	No	\N	\N	\N	"Treatment of suspected acute perforated appendicitis","Initial antibiotics","We sought to determine the outcome of initial antibiotics and interval AP in children with SAPA.","Treatment of"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	100641	2015-10-07 20:29:51
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	33BFF6QPI1O2IP4MZNQYE2XDNIJW3R	17219971	No	\N	\N	\N	"significance of toll-like receptor 2,4","systemic inflammatory response syndrome.","Toll-like receptor","systemic inflammatory response syndrome"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	123728	2015-10-07 20:09:20
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	33EEIIWHK7KHA1AJ7OXY587AQ1UQVD	24337502	No	\N	\N	\N	"endoloops and endostaples for closing the appendiceal stump","closure of the appendiceal stump","aim of this study was to assess the efficiency of different closure techniques"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	471858	2015-10-07 16:03:16
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	33KGGVH24UULXMVXMO81SSWNY0AX1S	24598250	Yes	\N	\N	\N	"Enteral contrast in the computed tomography diagnosis of appendicitis:","effectiveness","effectiveness","diagnostic performance","suspected appendicitis,","A total of 9047 adults underwent appendectomy","Enteral contrast does not improve CT evaluation of appendicitis","enteral contrast","suspected appendicitis."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	147884	2015-10-07 19:58:40
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	33KGGVH24UULXMVXMO81SSWNY0B1XX	23915605	No	\N	\N	\N	"This article reviews the use of bedside ultrasound in pediatric emergency medicine."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	70225	2015-10-07 16:53:41
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	33P2GD6NRN5QHXH4PUWXUL4SJGSKHQ	24533851	Yes	\N	\N	\N	"Clinical presentation","acute appendicitis","Acute appendicitis","incidence","incidence,","predictors","clinical diagnosis","acute appendicitis.","acute appendicitis.","clinical presentation,","diagnostic investigations,","total of 146 patients","right iliac fossa","presenting 2Â days after onset of symptoms.","acute appendicitis","acute appendicitis","acute appendicitis","acute appendicitis","acute appendicitis."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	2352604	2015-10-07 03:20:34
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	33P2GD6NRN5QHXH4PUWXUL4SJGTHKO	23934466	No	\N	\N	\N	"Cystic duct cyst: Report of one case.","Cystic duct","cystic duct","Cystic duct","Cystic duct"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	24799	2015-10-07 20:12:03
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	34F34TZU7WCRRN84OOTE62YDF8A2JR	24049377	No	\N	\N	\N	"Emphysematous pyelonephritis:","Emphysematous pyelonephritis","necrotizing infection of the kidney."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	24407	2015-10-08 00:18:03
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	34F34TZU7WCRRN84OOTE62YDF8AJ28	23558274	No	\N	\N	\N	"Pediatric ovarian torsion clinical update and case discussion.","Ovarian torsion","pediatric OT,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	33850	2015-10-07 20:12:40
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	34OWYT6U3WU6WW9XRFNT4ORR8ZV9IE	24591879	No	\N	\N	\N	"Familial mediterranean fever: a diagnostic challenge in pregnancy.","Familial Mediterranean Fever","mimic an acute abdominal calamity","we discussed a 20 year old,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	373889	2015-10-07 06:14:53
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	34XASH8KLQZDK2FVTJHII7YNUCXPM5	24516940	No	\N	\N	\N	"[Ibuprofen versus steroids: risk and benefit, efficacy and safety].","ibuprofen","anti-inflammatory and antipyretic therapy.","anti-inflammatory and antipyretic treatment","ibuprofen","ibuprofen,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	94993	2015-10-07 03:26:44
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	34ZTTGSNJX1CS0FZ2ZGUQ7G1IMKHQF	24853833	No	\N	\N	\N	"EM algorithm","random starting values","expectation maximization (EM) algorithm","parameter estimates","finite mixture regression,","finite mixture regression,","random starting values","EM algorithm."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	75228	2015-10-07 04:40:55
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	3538U0YQ1F7073IR9YGYAEBDSFTF3C	24906040	No	\N	\N	\N	"detection of duct abnormalities","patients with pancreatitis.","pancreatic duct","pancreatic duct abnormalities","patients with","acute recurrent pancreatitis","pancreatic duct abnormalities","Pancreatic duct abnormalities","patients with"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	85513	2015-10-07 03:25:06
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	3566S7OX5DWRI7P64B43YTJZW7X173	23583164	No	\N	\N	\N	"Appendiceal duplication in children","We present two cases of appendiceal duplication in young children,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	21468	2015-10-07 19:54:51
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	356TQKY9XFA9T79R3WDID367AD187S	24639312	No	\N	\N	\N	"dissemination of microorganisms during laparoscopic appendectomy in abscess formation.","aim of this study was to investigate the potential contributory role of laparoscopic appendectomy in the occurrence of postoperative intra-abdominal infections.","intra-abdominal infections,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	122943	2015-10-07 07:55:37
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	359AP8GAGGXB5AZ4K8TNFP2Q04NC73	24565425	No	\N	\N	\N	"Effect of Hispanic ethnicity and language barriers on appendiceal perforation rates and imaging in children.","association between Hispanic ethnicity and limited English proficiency (LEP) and the rates of appendiceal perforation"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	63858	2015-10-07 20:39:51
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	359AP8GAGGXB5AZ4K8TNFP2Q04OC74	24893813	No	\N	\N	\N	"[Plain abdominal x-rays for the sake of the doctor].","diagnostic accuracy of plain abdominal x-rays"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	32030	2015-10-08 03:40:55
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	366FYU4PTG2EXNQ2ZTOR9I7FR00KEA	24950544	No	\N	\N	\N	"Perihepatic abscess","complication managed laparoscopically.","We present a case of a 17 year old female patient","perihepatic abscess","perihepatic abscess"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	51250	2015-10-07 07:59:47
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	36818Z1KV3Q5BC1JYIU6WD0MVZGA3U	23439060	No	\N	\N	\N	"Mucinous neoplasms","a current comprehensive clinicopathologic and imaging review.","Mucinous neoplasms","mucinous neoplasms","review of their imaging features.","imaging,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	65972	2015-10-07 18:58:19
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	36BTXXLZ2VLISP6407LB18H29304RH	24965420	No	\N	\N	\N	"Short bowel syndrome","aim of this study was to present a group of patients with <150 cm of small intestine","short bowel","small bowel","small bowel syndrome (SBS)","small bowel resection"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	70021	2015-10-07 04:52:08
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	36FQTHX3Z34AUM6B4WU2ROKSDH1B3Q	24178132	No	\N	\N	\N	"Model-based evaluation of the Canberra Hospital Acute Care Surgical Unit","Surgical Assessment and Planning Unit","We reviewed patients presenting to the Canberra Hospital Emergency Department","acute care surgical unit."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	76450	2015-10-07 20:13:58
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	36GJS3V78V3H6HGBN3E386SEPRFGJO	24848893	Yes	\N	\N	\N	"Laparoscopy","acute lower abdominal pain","Acute lower abdominal pain","diagnosis","laparoscopy could potentially provide a more accurate diagnosis,","laparoscopy","acute lower abdominal pain","acute lower abdominal pain,","laparoscopy","laparoscopy","1020 participants","laparoscopy","Laparoscopy","diagnosis","laparoscopy","laparoscopy","acute lower abdominal pain,","higher rate of specific diagnoses"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	202537	2015-10-07 19:23:30
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	36KM3FWE3RPRBI4O8S03KO0PRFR07Z	24441438	No	\N	\N	\N	"ischaemic colitis.","Ischaemic colitis","A 66-year-old gentleman","ischaemic colitis","ischaemic colitis."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	76418	2015-10-06 20:47:26
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	36MUZ9VAE6F6JHKS7C2455CP7R4EDS	24887799	No	\N	\N	\N	"jejunal diverticulosis.","Jejunal diverticulosis","jejunal diverticulosis.","acute complications of jejunal diverticulosis.","bowel perforation.","contained perforation.","jejunal diverticulosis"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	35543	2015-10-07 19:55:29
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	371QPA24C21EG5MDHE743PBHL4N1TE	24187459	No	\N	\N	\N	"left primary epiploic appendagitis","left-sided acute abdominal pain","left primary epiploic appendagitis","left acute colonic diverticulitis","left-sided localized abdominal pain"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	59491	2015-10-06 20:40:53
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	372AGES0I4I9QRUEKINGYJE02Y6RXK	24823853	No	\N	\N	\N	"[A boy with abdominal pain, fever and liver abcesses].","An 18-year-old male","'foie appendiculaire',"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	20770	2015-10-07 20:30:15
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	375VSR8FVWMYVMUTL0B1V4UBAY3RZG	24840768	Yes	\N	\N	\N	"negative appendicitis","evaluate the negative appendectomy rate","misdiagnose acute appendicitis","374 children","suspected appendicitis","imaging modalities,","negative appendicitis","misdiagnose","negative appendicitis"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	531806	2015-10-06 18:00:38
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	37G6BXQPLQY08QOXCY8O54JOQ6SEQW	24623405	No	\N	\N	\N	"intercostal hernia: case report and systematic review of the literature.","protrusion of abdominal viscera",""abdominal intercostal hernia"","48-year-old man","hernia repair"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	639180	2015-10-07 02:16:11
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	37NXA7GVSTJ6J4U6FJP2OM8GGV7LVJ	23001080	No	\N	\N	\N	"AJCC/TNM staging for adenocarcinomas of the appendix:","histological grade.","histological grade","Cancer","Cancer-specific survival","Histological grade","histological grade","histological grade","histological grades"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no.	\N	0	0	181106	2015-10-07 16:34:05
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	37NXA7GVSTJ6J4U6FJP2OM8GGV8VLU	24826972	No	\N	\N	\N	"mini-invasive surgery in children].","describes our experience with minimally invasive surgery","minimally invasive","minimally invasive","minimally invasive surgery is a safe and efficacious alternative to conventional surgery"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	109231	2015-10-07 17:41:57
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	37OPIVELUUGK5K8ID3J8071WE4YHA8	24844597	No	\N	\N	\N	"Escherichia coli","large multi-pathogen foodborne outbreak in the UK.","outbreak","foodborne gastrointestinal (GI) disease,","faecal specimens","Escherichia coli,","faecal specimens","outbreak","outbreak","outbreak","outbreak.","outbreak"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	49716	2015-10-07 20:26:20
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	37VE3DA4YUUPOUDAJHJ4VIL2WMJHB3	24738200	No	\N	\N	\N	"appendices epiploica].","retrospective analysis of treatment","appendices epiploica","appendices epiploica","appendices epiploica"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	232220	2015-10-06 20:45:48
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	37ZQELHEQ0BDHH3ID44QEITSUXWMN6	25031942	No	\N	\N	\N	"Management of refractory metastatic anal squamous cell carcinoma","Case Study Ms. S.G., a 56-year-old woman","squamous cell carcinoma of the anal canal,","Ms. S.G.","Oncology","Ms. S.G.","Ms. S.G.","Ms. S.G.","Ms. S.G.","Ms. S.G.","Ms. S.G.","oncology","oncology","chemotherapy","Ms. S.G.","Ms. S.G.","chemotherapy","chemotherapy,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	118464	2015-10-07 04:33:51
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	382GHPVPHS4Q9NL2PHKFJAEM3PL43E	24968435	No	\N	\N	\N	"Appendiceal endometriosis","pregnant woman presenting with acute perforated appendicitis.","Appendiceal endometriosis","In this report we describe the case of a pregnant woman"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	no. 	\N	0	0	66670	2015-10-07 15:53:50
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	386T3MLZLN8VBW97IXS9YOWK2ZW80T	24383921	No	\N	\N	\N	"Chronic hepatitis E:","review of the literature.","hepatitis E","hepatitis. Hepatitis E","chronic hepatitis E"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	90652	2015-10-07 17:11:28
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	388CL5C1RJ0113ZMAU8Y9LH78GYHLR	23902717	No	\N	\N	\N	"review of the literature."	\N	\N	\N	The paper does not describes a primary study on at least 10 human beings. 	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	73423	2015-10-07 20:34:38
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	38F60IALAGUE9G1VLV34PKS7GCI0TB	24396602	Yes	\N	\N	\N	"Clinical scoring for diagnosis of acute lower abdominal pain","acute lower abdominal pain.","data analysis was performed on 542 female patients","chief complaint of acute lower abdominal","Diagnostic indicators of appendicitis","diagnosis of","clinical scoring","diagnosis of acute lower abdominal pain"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	150686	2015-10-08 00:13:54
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	38O9DZ0A620F3STX45ZPXYT8T2R62Q	24765454	No	\N	\N	\N	"Post-colonoscopy appendicitis: a rare entity.","A 35-year-old woman"	\N	\N	\N	Just one human being	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	71699	2015-10-07 08:24:21
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	38VTL6WC4AQ9L9MQS7WFEWGDCMAY5I	24563020	No	\N	\N	\N	"hospital admission criteria","pediatric Henoch-Schonlein purpura.","The current study aimed to define evidence-based admission criteria of pediatric Henoch-Schonlein purpura","unnecessary admissions."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	99924	2015-10-07 16:10:01
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	39AYGO6AFFXBSEIQQOX9PMW64XH6NG	24828243	No	\N	\N	\N	"In this article, we discuss the MRI appearance of some of the most common diagnoses,"	\N	\N	\N	No mention of suspected  suspected appendicitis or undergoing treatment for appendicitis.	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	130642	2015-10-07 20:33:22
A16MQ156BQ3HRZ	cf_grouped_appendicitis_1	39I4RL8QGJU53VS1429HN4FWMU2H4X	24929692	No	\N	\N	\N	"review the experience of paediatric ovarian masses","search of the hospital surgical pathology database","ovarian tissue was submitted for pathological analysis","ovarian masses","ovarian pathology","ovarian pathology"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	No.	\N	0	0	568471	2015-10-06 17:18:47
