A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	34YWR3PJ28NLQXAFQ541ENDDS81X0L	8700030	No	\N	\N	\N	"clinical proton","clinical proton beam dosimetry"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	24810	2015-09-13 17:56:27
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	34ZTTGSNJX1CS0FZ2ZGUQ7G1HMHHQB	8278155	Yes	Yes	Yes	3	"patients","patients"	"proton beam irradiation:","proton beam irradiation."	"No metastases have developed up to now."	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	46126	2015-09-13 19:00:54
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3538U0YQ1F7073IR9YGYAEBDRFR3FX	6853271	No	\N	\N	\N	"cross-section","axis parallel","long axis","collimator jaws,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	29209	2015-09-13 18:55:04
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	356ZPKYPUHUDEJ49CM5TC2LU2M8PYR	9201680	No	\N	\N	\N	"semi-supervised fuzzy c-means (SFCM)"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	65734	2015-09-13 18:22:06
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	35A1YQPVFETNV97LOPACS8MPL395IF	2556877	No	\N	\N	\N	"article reviews"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	9155	2015-09-13 18:43:36
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	35F6NGNVM8WSRR1F6UOD4Z2UNQK7TD	15949110	Yes	Yes	Yes	1	"50-year-old Caucasian man"	"Radiation therapy","proton radiation therapy"	"These data suggest the usefulness of radiolabelled somatostatin analogues in the diagnosis and therapy of chordomas."	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	87583	2015-09-13 16:23:42
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	35O6H0UNLSTJQKRR67VC491PYIXJ54	17089052	No	\N	\N	\N	"identify potential biomarkers for radiosensitivity using the relationship between cell killing and the yield of excess chromatin fragments detected with the premature chromosome condensation (PCC) technique."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	44763	2015-09-13 18:12:38
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	35O6H0UNLSTJQKRR67VC491PYIY5JR	16249819	No	\N	\N	\N	"performed with two tangential beams,","performed with"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	28390	2015-09-13 16:06:21
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	363A7XIFV4ZPNL32IS0CF8S5LJ6VA8	1904530	No	\N	\N	\N	"24-MV beams","Surface dose"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	21135	2015-09-13 18:30:52
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	366FYU4PTG2EXNQ2ZTOR9I7FQ0XKE6	3127908	CantTell	No	Yes	NoInfo	\N	"high energy photon therapy"	"The result of such a treatment planning is demonstrated."	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	107165	2015-09-13 12:37:40
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	36818Z1KV3Q5BC1JYIU6WD0MUZCA3P	7740411	No	\N	\N	\N	"polystyrene phantom","9 MV photon beams"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	28084	2015-09-13 18:09:56
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	368IUKXGA5LBVZU363A1TB113CF6P8	8380147	No	\N	\N	\N	"the efficacy of high-energy proton beams"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	16686	2015-09-13 14:24:02
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	36AZSFEYZ4DU6V8UO608AJCB31QBVI	1502330	No	\N	\N	\N	"particle therapy,","particle therapy"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	15619	2015-09-13 18:39:13
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	36AZSFEYZ4DU6V8UO608AJCB31RBVJ	10408460	Yes	CantTell	Yes	1818	"patients"	\N	"data provide support for the hypothesis that a history of childbearing confers protection from death in choroidal melanoma."	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	115719	2015-09-13 18:32:59
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	36BTXXLZ2VLISP6407LB18H283W4RC	10815636	No	\N	\N	\N	"Low passages of normal human fibroblasts"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	41707	2015-09-13 13:58:01
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	36D1BWBEHNEHSVEPRL66MUQUI21M2A	8961370	No	\N	\N	\N	"chordoma of the sacrum, base of skull and mobile spine","chordoma of the sacrum"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	32407	2015-09-13 17:00:39
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	36FQTHX3Z34AUM6B4WU2ROKSCHYB3M	15798269	No	\N	\N	\N	"heterogeneities","heterogeneities"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	21296	2015-09-13 18:43:18
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	36FQTHX3Z34AUM6B4WU2ROKSCHZ3BF	1202560	CantTell	Yes	CantTell	NoInfo	\N	"11C-carbon monoxide"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	57411	2015-09-13 18:49:49
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	36KM3FWE3RPRBI4O8S03KO0PQFN07U	16488552	Yes	Yes	Yes	3,561	"Patient","patient"	"proton irradiation"	"intrarectal balloons","Intrarectal balloons are well tolerated over a course of conformal prostate irradiation."	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	60376	2015-09-13 16:39:10
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	371DNNCG44FWR56YGZGJIZYPYAPT8L	11099186	No	\N	\N	\N	"two-dimensionally position sensitive dosimetry system has been tested"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	51592	2015-09-13 17:45:41
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	375VMB7D4JWIZMME3VSVQKAHYK6DIU	9087365	Yes	CantTell	Yes	8	"in patients with radiation myelopathy"	\N	"showed morphologic alterations in white matter:"	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	108221	2015-09-13 16:05:29
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	375VSR8FVWMYVMUTL0B1V4UB9Y0RZC	15332998	No	\N	\N	\N	"human-hamster hybrid"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	17050	2015-09-13 18:22:34
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	379OL9DBSSRSMWO2VX9WQCLFXIQ9YG	9315398	Yes	CantTell	Yes	NoInfo	"patients","patients","patients,","patients","patients","patients","patients."	\N	"The confirmation of our findings will have significant implications for resource utilization comparisons,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	128474	2015-09-13 16:27:43
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	379OL9DBSSRSMWO2VX9WQCLFXIQY95	12614173	No	\N	\N	\N	"human brain tumors,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	19267	2015-09-13 16:42:44
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	37G6BXQPLQY08QOXCY8O54JOP6OEQR	10099089	No	\N	\N	\N	"brain tumors","five intracranial neoplasms","vestibular schwannoma, meningioma, pituitary adenoma)","brain tumors"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	43957	2015-09-13 16:13:07
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	37NXA7GVSTJ6J4U6FJP2OM8GFV5VLQ	14596320	No	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	0	0	0	\N	\N	0	0	60484	2015-09-13 16:55:55
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	37S0QRNUFBTDTLEAD15OR322KX588C	2550868	No	\N	\N	\N	"eyes with a median follow-up time"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	19361	2015-09-13 19:07:39
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	37VE3DA4YUUPOUDAJHJ4VIL2VMHBHU	8422636	Yes	CantTell	Yes	24	"patients","patients","patients","patients","patients","patients","patients,","patients,","patients","patients"	\N	"The results of the first Phase I/II trial using the Swiss piotron showed a high complete response rate"	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	84038	2015-09-13 18:20:50
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	37YYO3NWHD3HHRU0BP1YVBU40FBCCS	3126848	No	\N	\N	\N	"in order to extend the clinical trials of fast neutrons"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	358805	2015-09-13 13:45:49
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	386659BNTLUD0WPMJCJUJE9CNTO10Z	17159851	No	\N	\N	\N	"left ventricular myocardium of patients","left ventricular myocardium of patients","Left ventricular myocardium of","left ventricular myocardium of patients"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	17210	2015-09-13 18:19:16
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	388CL5C1RJ0113ZMAU8Y9LH77GUHLM	16551128	No	\N	\N	\N	"proton radiation","Proton radiation therapy","proton radiation"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	40231	2015-09-13 16:54:44
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	38DCH97KHHF8J6APQZJF2KWGUELJQI	11258847	No	\N	\N	\N	"B-cell micronucleus","B-cells.","B-cells","B-cells","B-cells","B-cells","B-cells","B-cells"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	25093	2015-09-13 14:17:39
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	38XPGNCKHTDALWNL9RQL2565T99V4W	16279062	Yes	Yes	Yes	NoInfo	"patients."	"proton-beam","proton-beam"	"it can be concluded that a significant reduction in workload for the physicians and technicians can be achieved with this method."	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	112681	2015-09-13 16:22:00
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	391FPZIE4CZ4KTMGJ80Z08DQK7NHUG	9775373	No	\N	\N	\N	"In this study the beam characteristics of a Siemens double-focused MLC retrofitted to an MD2 linear accelerator are presented."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	96525	2015-09-13 13:59:48
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	391JB9X4ZYLC9BIFGRCAMQCOZ2OMKX	8256001	No	\N	\N	\N	"peripheral blood lymphocytes from cancer patients"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	11542409	0	0	23261	2015-09-13 16:10:31
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	39AYGO6AFFXBSEIQQOX9PMW63XEN6T	9832024	No	\N	\N	\N	"Cylindrical","ionization chambers produce perturbations","cylindrical"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	35858	2015-09-13 18:59:58
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	39O6Z4JLX2A1JYBVT2SQZG33M4FXVE	725969	No	\N	\N	\N	"circular acceleration."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	11823	2015-09-13 18:14:23
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3ABAOCJ4R8HYKEGATWW7ICOXY8GMQP	15587667	Yes	No	Yes	NoInfo	"160 patients"	"3 beams"	"an analysis of the spot weights and energies of individual Bragg peaks shows a relatively broad spread of low and high weighted Bragg peaks over all energy steps,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	138972	2015-09-13 14:29:25
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3B9XR6P1WE8LF0807HMP7V1H8EJJB5	2983558	Yes	Yes	Yes	516	"patients","patients","patients","patients"	"proton beam","proton beam","proton beam,","proton beam,"	"the estimated rate ratios were","the estimated rate ratios were reduced in magnitude."	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	88261	2015-09-13 16:37:57
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3BC9H1KCYUP3YS1AO8JO4WTQVJAWYS	14629753	No	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	0	0	0	\N	\N	0	0	83430	2015-09-13 18:06:11
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3BO3NEOQM0UK1FJ2JL1T0J2BDHAIAY	6436198	Yes	CantTell	Yes	144	"patients","patients","patients)","patients)","patients,","patients,","patients","patients"	\N	"These data indicate no increase in severe complications with the use of IORT."	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	79421	2015-09-13 16:33:42
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3BPP3MA3TCXPHT8KKT0SOIKUF02EL3	11542519	No	\N	\N	\N	"human fibroblast cells"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	12113	2015-09-13 17:51:06
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3BVS8WK9Q08PKPOUPZ1PVUMHVZVIBT	17183134	No	\N	\N	\N	"iris melanoma.","iris melanoma.","iris melanoma","iris melanoma"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	16111578	0	0	21360	2015-09-13 17:09:54
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3CZH926SICRTJL1ZE11B21IJTE74E0	12852552	No	\N	\N	\N	"polymer gel","polymer gel dosimeter,","was recently described by Fong et al. [Phys. Med. Biol. 46, 3105-3113 (2001)]","polymer gel."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	38926	2015-09-13 18:27:48
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3D42WVSDH881N6FFYJ9O087Q0GLFYE	15714980	Yes	Yes	Yes	247	"247 patients"	"[Heavy particle","Heavy particle (ion) beams","carbon ion beam","carbon ion"	"therapy is expected to exert excellent effect in the treatment of localized and locally advanced prostate cancer."	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	150660	2015-09-13 16:25:24
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3DQYSJDTYLOKHNP9YC3GZCFHM9CEXP	10881004	No	\N	\N	\N	"cranial radiation therapy in childhood,"	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	28081	2015-09-13 18:58:14
A12F0SGHFDIXLG	cf_fullscale_protonbeam_1	3DW3BNF1GHVB4XANLUGYJHMAVV6V84	9454355	No	\N	\N	\N	"16-year-old simulator."	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	\N	\N	0	0	40703	2015-09-13 16:08:04
